1642689180000,42697.67000000,42727.27000000,42665.38000000,42719.29000000,78.94734000,1642689239999,3371410.91843260,1664,55.94134000,2388918.80527860,0
1642689240000,42719.30000000,42895.24000000,42712.02000000,42769.93000000,220.96716000,1642689299999,9455783.65680980,5928,156.46996000,6696296.64603840,0
1642689300000,42769.94000000,42800.00000000,42730.00000000,42751.71000000,102.59067000,1642689359999,4387921.16136280,1962,33.11714000,1416378.86475640,0
1642689360000,42751.71000000,42755.22000000,42646.28000000,42707.99000000,62.38936000,1642689419999,2664093.49126600,1818,27.07114000,1155968.34094950,0
1642689420000,42707.99000000,42777.66000000,42672.65000000,42679.54000000,89.67546000,1642689479999,3831870.23628580,1774,37.16124000,1587798.73099920,0
1642689480000,42679.54000000,42729.44000000,42668.66000000,42704.29000000,77.41051000,1642689539999,3305728.61942280,1351,57.28024000,2446105.27475140,0
1642689540000,42704.30000000,42729.41000000,42688.00000000,42723.94000000,24.48780000,1642689599999,1045855.85532480,812,10.72539000,458104.10600630,0
1642689600000,42723.94000000,42726.94000000,42668.65000000,42699.19000000,23.31612000,1642689659999,995545.43651370,868,12.71597000,542961.99388450,0
1642689660000,42699.19000000,42727.02000000,42690.52000000,42717.30000000,26.52365000,1642689719999,1132849.80991410,798,13.24571000,565756.41833060,0
1642689720000,42717.30000000,42786.01000000,42710.66000000,42784.57000000,34.85026000,1642689779999,1489854.66947470,969,19.08488000,815924.75548870,0
1642689780000,42784.57000000,42817.90000000,42752.62000000,42775.41000000,69.95162000,1642689839999,2993149.03078820,1294,44.82306000,1918151.06480100,0
1642689840000,42775.41000000,42786.00000000,42721.05000000,42737.87000000,55.57979000,1642689899999,2376164.56264080,891,34.23403000,1463614.20629110,0
1642689900000,42737.88000000,42770.00000000,42734.34000000,42745.41000000,56.98362000,1642689959999,2436140.00093260,949,37.67522000,1610710.19991450,0
1642689960000,42745.41000000,42784.50000000,42745.40000000,42784.49000000,41.01981000,1642690019999,1754241.99888080,828,29.38486000,1256598.93791260,0
1642690020000,42784.49000000,42791.41000000,42761.75000000,42784.07000000,45.12755000,1642690079999,1930354.94624560,808,30.53017000,1305938.51039450,0
1642690080000,42784.06000000,42800.00000000,42771.63000000,42781.61000000,44.32572000,1642690139999,1896615.43029400,905,17.70744000,757654.37209160,0
1642690140000,42781.61000000,42853.58000000,42776.31000000,42807.91000000,87.03217000,1642690199999,3726600.82366300,1675,52.02566000,2227831.46017420,0
